collection_id,property_id,property_name,collection_date,route_id,bags_collected,missed_pickups,completion_time,collector_id,region,ingested_at,processed_at
C001888,P003,Green Oaks,2025-03-07,R21,69,2,19:31,D04,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001917,P003,Green Oaks,2025-02-07,R23,137,0,15:30,D17,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001936,P005,Lakeview Terrace,2025-01-11,R11,110,1,22:17,D05,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001959,P004,Birchwood Commons,2025-05-17,R22,41,2,19:54,D06,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001963,P008,Harbor Pointe,2025-01-01,R20,136,0,20:35,D18,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001974,P004,Birchwood Commons,2025-01-16,R20,106,0,19:01,D15,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001975,P008,Harbor Pointe,2025-03-27,R15,119,1,19:18,D12,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001982,P006,Cedar Park,2025-01-21,R19,133,0,19:54,D16,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001985,P005,Lakeview Terrace,2025-03-26,R17,132,2,20:03,D19,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001991,P005,Lakeview Terrace,2025-04-21,R13,118,1,16:21,D06,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001001,P008,Harbor Pointe,2025-06-27,R10,135,0,16:35,D12,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001016,P001,Sunset Ridge,2025-02-16,R14,89,0,15:20,D05,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001035,P003,Green Oaks,2025-02-13,R11,115,0,16:47,D03,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001069,P006,Cedar Park,2025-06-15,R17,106,1,21:11,D11,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001077,P002,Maple Court,2025-02-28,R15,44,0,22:12,D11,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001093,P003,Green Oaks,2025-03-12,R17,48,0,20:38,D08,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001133,P002,Maple Court,2025-04-15,R16,159,2,16:12,D14,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001152,P001,Sunset Ridge,2025-06-12,R22,134,0,19:43,D15,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001156,P002,Maple Court,2025-03-04,R11,95,0,14:10,D11,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001181,P003,Green Oaks,2025-06-18,R23,116,2,16:00,D18,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001189,P003,Green Oaks,2025-03-07,R18,66,0,15:40,D09,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001205,P003,Green Oaks,2025-06-05,R20,159,0,22:57,D08,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001217,P008,Harbor Pointe,2025-04-18,R22,127,0,16:20,D13,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001259,P007,Willow Creek,2025-06-03,R12,154,0,18:39,D10,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001290,P002,Maple Court,2025-05-28,R11,62,0,21:16,D16,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001314,P002,Maple Court,2025-01-27,R20,96,0,22:37,D02,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001319,P007,Willow Creek,2025-03-27,R13,111,0,20:12,D20,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001331,P001,Sunset Ridge,2025-05-04,R12,106,3,18:59,D04,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001348,P001,Sunset Ridge,2025-05-17,R15,122,2,14:04,D16,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001354,P007,Willow Creek,2025-01-20,R14,129,0,16:59,D05,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001382,P008,Harbor Pointe,2025-06-06,R19,141,0,19:18,D04,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001394,P005,Lakeview Terrace,2025-02-05,R22,71,0,22:23,D05,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001443,P007,Willow Creek,2025-03-13,R17,42,2,20:24,D15,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001464,P005,Lakeview Terrace,2025-03-10,R24,71,0,19:15,D12,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001468,P005,Lakeview Terrace,2025-06-05,R15,80,0,15:05,D14,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001488,P006,Cedar Park,2025-01-26,R13,147,2,22:42,D02,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001494,P007,Willow Creek,2025-05-06,R19,85,1,22:30,D10,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001504,P003,Green Oaks,2025-02-28,R24,87,0,19:26,D07,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001526,P001,Sunset Ridge,2025-01-18,R14,129,3,17:12,D04,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001535,P006,Cedar Park,2025-04-01,R18,50,0,17:10,D09,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001545,P001,Sunset Ridge,2025-02-19,R15,147,0,19:57,D06,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001549,P002,Maple Court,2025-04-30,R19,159,0,21:05,D04,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001554,P006,Cedar Park,2025-03-09,R19,86,0,19:49,D17,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001558,P006,Cedar Park,2025-05-02,R15,112,0,20:42,D19,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001573,P001,Sunset Ridge,2025-04-03,R19,116,0,20:58,D03,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001597,P003,Green Oaks,2025-02-23,R20,89,0,18:25,D02,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001619,P004,Birchwood Commons,2025-03-04,R14,52,1,19:41,D03,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001643,P004,Birchwood Commons,2025-01-28,R14,104,1,18:20,D17,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001684,P003,Green Oaks,2025-05-19,R12,52,0,14:22,D08,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001706,P004,Birchwood Commons,2025-02-11,R16,140,1,16:41,D14,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001752,P008,Harbor Pointe,2025-05-10,R10,119,0,14:59,D18,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001764,P004,Birchwood Commons,2025-04-28,R21,80,2,15:45,D07,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001766,P006,Cedar Park,2025-01-02,R12,89,2,17:23,D13,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001784,P008,Harbor Pointe,2025-01-06,R24,113,0,20:18,D20,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001808,P007,Willow Creek,2025-03-09,R15,45,0,18:47,D15,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001811,P007,Willow Creek,2025-03-27,R16,130,0,19:08,D12,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001830,P004,Birchwood Commons,2025-06-01,R11,42,2,20:30,D05,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001840,P007,Willow Creek,2025-05-11,R22,58,2,19:05,D17,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001863,P004,Birchwood Commons,2025-05-11,R22,117,0,18:21,D07,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001893,P002,Maple Court,2025-01-05,R13,63,0,15:04,D09,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001894,P006,Cedar Park,2025-01-31,R20,91,0,14:44,D20,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001901,P001,Sunset Ridge,2025-06-01,R24,104,2,21:04,D17,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001913,P003,Green Oaks,2025-02-21,R21,129,0,20:00,D12,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001967,P001,Sunset Ridge,2025-05-05,R13,95,0,16:28,D19,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001014,P002,Maple Court,2025-04-08,R11,109,0,16:18,D05,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001044,P002,Maple Court,2025-06-03,R20,97,0,15:05,D02,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001057,P004,Birchwood Commons,2025-02-26,R21,69,2,21:39,D07,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001059,P002,Maple Court,2025-01-02,R15,43,0,22:07,D05,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001080,P001,Sunset Ridge,2025-04-14,R17,123,1,22:48,D05,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001105,P004,Birchwood Commons,2025-04-23,R21,44,0,22:13,D15,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001117,P002,Maple Court,2025-03-01,R14,70,0,20:48,D08,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001120,P001,Sunset Ridge,2025-06-14,R18,141,1,20:41,D10,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001132,P007,Willow Creek,2025-04-14,R21,87,2,20:31,D10,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001148,P006,Cedar Park,2025-03-28,R15,144,0,17:23,D13,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001153,P002,Maple Court,2025-06-05,R15,94,0,21:42,D04,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001177,P008,Harbor Pointe,2025-01-30,R20,125,0,22:14,D01,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001212,P008,Harbor Pointe,2025-04-16,R10,59,0,18:14,D16,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001229,P001,Sunset Ridge,2025-03-19,R20,110,0,16:21,D12,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001231,P003,Green Oaks,2025-01-23,R20,135,2,15:02,D19,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001232,P002,Maple Court,2025-02-19,R11,160,1,22:39,D11,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001241,P001,Sunset Ridge,2025-03-11,R20,71,2,17:34,D04,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001253,P008,Harbor Pointe,2025-02-21,R23,60,0,18:21,D16,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001256,P005,Lakeview Terrace,2025-04-09,R13,157,0,20:43,D04,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001275,P003,Green Oaks,2025-02-28,R14,51,0,22:24,D05,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001284,P007,Willow Creek,2025-01-07,R17,115,0,14:18,D06,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001300,P004,Birchwood Commons,2025-05-02,R23,42,0,20:17,D09,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001303,P006,Cedar Park,2025-03-18,R16,101,0,21:34,D06,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001313,P002,Maple Court,2025-06-29,R11,143,0,15:05,D01,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001340,P006,Cedar Park,2025-01-30,R16,141,0,16:22,D08,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001386,P001,Sunset Ridge,2025-06-19,R14,57,1,19:56,D10,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001420,P006,Cedar Park,2025-05-27,R15,119,1,22:54,D05,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001440,P003,Green Oaks,2025-03-13,R23,106,0,17:19,D18,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001458,P007,Willow Creek,2025-05-27,R11,122,0,20:56,D10,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001466,P002,Maple Court,2025-01-21,R24,86,0,21:38,D08,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001479,P006,Cedar Park,2025-05-13,R11,84,0,18:10,D04,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001485,P002,Maple Court,2025-04-21,R23,57,0,18:46,D04,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001486,P004,Birchwood Commons,2025-01-21,R21,49,1,19:10,D17,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001487,P002,Maple Court,2025-03-12,R21,128,0,19:57,D02,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001497,P008,Harbor Pointe,2025-05-04,R19,92,1,17:01,D10,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001530,P005,Lakeview Terrace,2025-01-27,R12,73,1,15:08,D17,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001531,P005,Lakeview Terrace,2025-03-26,R22,134,0,21:13,D06,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001534,P002,Maple Court,2025-03-19,R13,111,0,20:24,D13,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001546,P007,Willow Creek,2025-05-13,R16,147,0,14:04,D07,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001560,P002,Maple Court,2025-03-27,R12,156,0,19:19,D06,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001564,P005,Lakeview Terrace,2025-04-18,R19,91,0,14:10,D17,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001571,P006,Cedar Park,2025-02-04,R24,76,0,20:38,D13,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001576,P007,Willow Creek,2025-03-08,R12,60,3,20:43,D17,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001590,P005,Lakeview Terrace,2025-02-19,R19,105,0,22:54,D08,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001604,P006,Cedar Park,2025-06-20,R18,108,2,22:25,D08,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001622,P006,Cedar Park,2025-02-26,R21,77,2,18:45,D06,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001628,P004,Birchwood Commons,2025-02-27,R12,75,0,15:41,D07,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001634,P001,Sunset Ridge,2025-02-03,R13,69,0,17:37,D19,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001685,P002,Maple Court,2025-04-18,R17,99,3,20:54,D18,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001694,P008,Harbor Pointe,2025-04-26,R19,73,3,22:28,D04,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001708,P003,Green Oaks,2025-05-30,R13,96,2,16:43,D09,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001735,P006,Cedar Park,2025-03-02,R11,128,0,16:20,D08,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001751,P003,Green Oaks,2025-03-30,R19,87,0,16:57,D15,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001754,P003,Green Oaks,2025-01-26,R19,157,0,19:29,D18,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001760,P008,Harbor Pointe,2025-06-06,R22,138,0,18:49,D02,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001763,P003,Green Oaks,2025-05-11,R18,87,0,14:58,D07,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001774,P004,Birchwood Commons,2025-05-23,R12,106,1,14:30,D16,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001781,P007,Willow Creek,2025-01-29,R18,108,0,14:39,D06,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001797,P002,Maple Court,2025-01-14,R15,159,0,19:12,D05,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001821,P005,Lakeview Terrace,2025-04-12,R19,92,0,22:40,D10,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001827,P007,Willow Creek,2025-01-11,R17,152,0,21:20,D13,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001857,P001,Sunset Ridge,2025-06-15,R10,122,0,17:30,D02,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001895,P004,Birchwood Commons,2025-03-29,R14,94,0,21:40,D20,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001905,P001,Sunset Ridge,2025-05-04,R16,139,0,16:49,D13,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001907,P003,Green Oaks,2025-01-26,R21,117,0,14:28,D16,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001909,P007,Willow Creek,2025-03-13,R11,48,0,15:16,D12,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001916,P008,Harbor Pointe,2025-02-18,R17,67,0,15:11,D13,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001933,P005,Lakeview Terrace,2025-01-01,R24,103,0,21:59,D18,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001947,P007,Willow Creek,2025-06-03,R12,140,1,20:13,D07,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001973,P003,Green Oaks,2025-02-19,R10,52,0,16:47,D18,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001984,P004,Birchwood Commons,2025-06-02,R13,144,1,14:27,D16,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001029,P008,Harbor Pointe,2025-04-16,R22,90,0,22:05,D03,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001048,P002,Maple Court,2025-04-20,R15,123,2,14:29,D17,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001052,P003,Green Oaks,2025-05-30,R12,100,2,18:38,D11,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001068,P008,Harbor Pointe,2025-02-23,R22,124,1,15:10,D17,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001070,P008,Harbor Pointe,2025-05-15,R17,74,0,20:40,D19,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001071,P004,Birchwood Commons,2025-02-23,R17,150,0,17:25,D07,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001106,P002,Maple Court,2025-06-12,R16,128,1,18:28,D02,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001107,P004,Birchwood Commons,2025-01-13,R24,71,1,19:58,D08,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001111,P006,Cedar Park,2025-03-01,R15,62,0,14:25,D11,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001125,P005,Lakeview Terrace,2025-04-20,R12,132,1,17:15,D14,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001151,P008,Harbor Pointe,2025-04-26,R18,92,0,17:00,D11,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001169,P005,Lakeview Terrace,2025-01-19,R14,129,0,17:44,D18,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001186,P001,Sunset Ridge,2025-06-26,R13,44,0,17:09,D10,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001225,P004,Birchwood Commons,2025-04-15,R13,83,0,20:30,D02,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001230,P006,Cedar Park,2025-05-31,R13,123,0,18:13,D19,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001233,P004,Birchwood Commons,2025-05-02,R18,132,3,16:02,D05,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001242,P006,Cedar Park,2025-06-16,R15,50,0,22:16,D05,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001258,P002,Maple Court,2025-01-31,R24,45,0,16:11,D14,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001265,P004,Birchwood Commons,2025-05-17,R16,50,0,20:33,D19,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001268,P007,Willow Creek,2025-04-28,R13,66,0,17:03,D05,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001283,P002,Maple Court,2025-02-03,R15,92,1,22:06,D17,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001288,P008,Harbor Pointe,2025-02-09,R11,143,0,14:09,D10,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001335,P004,Birchwood Commons,2025-05-12,R14,62,2,17:43,D09,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001347,P001,Sunset Ridge,2025-01-05,R24,99,0,18:08,D13,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001356,P008,Harbor Pointe,2025-05-14,R20,102,0,18:20,D16,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001378,P001,Sunset Ridge,2025-01-29,R12,92,0,17:42,D05,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001388,P006,Cedar Park,2025-02-26,R13,143,0,20:27,D13,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001411,P005,Lakeview Terrace,2025-05-28,R12,129,1,19:37,D19,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001450,P005,Lakeview Terrace,2025-04-03,R22,123,0,14:07,D10,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001462,P002,Maple Court,2025-06-16,R24,68,0,22:36,D18,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001470,P007,Willow Creek,2025-01-04,R14,137,0,22:45,D16,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001472,P007,Willow Creek,2025-04-19,R21,111,0,17:45,D10,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001492,P005,Lakeview Terrace,2025-02-15,R19,88,0,17:40,D12,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001514,P002,Maple Court,2025-04-05,R20,79,0,19:09,D03,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001519,P002,Maple Court,2025-04-29,R24,53,1,20:44,D03,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001539,P004,Birchwood Commons,2025-04-24,R10,115,0,18:21,D04,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001584,P007,Willow Creek,2025-02-15,R10,97,0,19:19,D02,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001614,P007,Willow Creek,2025-01-02,R23,106,1,21:55,D13,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001621,P001,Sunset Ridge,2025-05-26,R22,57,0,16:33,D10,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001637,P007,Willow Creek,2025-05-26,R23,155,0,15:46,D15,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001642,P008,Harbor Pointe,2025-01-25,R15,121,2,22:52,D06,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001650,P005,Lakeview Terrace,2025-06-19,R23,87,1,14:20,D14,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001653,P007,Willow Creek,2025-03-05,R10,52,0,14:40,D11,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001670,P007,Willow Creek,2025-02-21,R14,69,0,17:49,D12,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001692,P001,Sunset Ridge,2025-02-16,R23,141,0,17:10,D13,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001717,P007,Willow Creek,2025-06-05,R10,117,0,15:37,D04,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001722,P001,Sunset Ridge,2025-03-05,R15,98,0,18:49,D06,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001723,P006,Cedar Park,2025-05-23,R21,91,1,19:49,D06,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001726,P006,Cedar Park,2025-03-28,R22,60,1,16:20,D01,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001740,P008,Harbor Pointe,2025-01-08,R16,130,1,16:25,D07,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001757,P006,Cedar Park,2025-05-14,R24,107,0,22:33,D13,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001762,P005,Lakeview Terrace,2025-05-17,R16,64,0,19:34,D02,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C001790,P004,Birchwood Commons,2025-06-20,R13,67,0,17:36,D07,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
